0.000000	48.284168	46.698191	72.190427	24.951846	142.642275	19.877805	483.253080	96.542212	154.554535	95.764929	620.675819	281.294593
0.500000	48.428372	46.819485	72.342407	24.860615	142.460024	19.832179	483.253080	96.501750	154.473233	95.724436	620.466061	281.189239
1.000000	48.308202	46.819485	72.312011	24.951846	142.581525	19.893014	483.253080	96.542212	154.473233	95.764929	620.675819	281.294593
1.500000	48.356270	46.758838	72.220823	24.891025	142.399273	19.877805	483.253080	96.501750	154.473233	95.724436	620.675819	281.294593
2.000000	48.380304	46.758838	72.312011	24.936641	142.520774	19.862597	483.253080	96.542212	154.473233	95.764929	620.675819	281.294593
2.500000	48.356270	46.728514	72.281615	24.967052	142.642275	19.923432	483.044871	96.542212	154.554535	95.764929	620.675819	281.294593
3.000000	48.332236	46.758838	72.646366	24.906231	142.520774	20.273232	483.253080	96.542212	154.473233	95.805422	620.675819	281.399947
3.500000	48.404338	47.062073	74.561313	24.951846	143.614284	21.824522	483.253080	96.542212	154.473233	95.764929	620.675819	281.294593
4.000000	48.163999	48.487277	78.239225	25.027873	147.441568	24.166666	483.253080	96.501750	154.473233	95.764929	620.675819	281.399947
4.500000	48.067863	52.308038	83.588915	25.347183	155.217638	26.706524	482.836662	96.501750	154.473233	95.724436	620.466061	281.189239
5.000000	47.779456	57.705622	89.394546	26.183473	166.213486	29.565764	481.170990	96.542212	154.473233	95.683944	620.675819	281.399947
5.500000	47.755422	64.043233	95.656115	27.369484	177.999091	32.698762	473.259049	96.380364	154.473233	95.036063	620.675819	281.294593
6.000000	47.827524	70.896344	102.502699	29.102885	190.149200	36.379274	454.103821	95.935283	154.310630	93.092419	620.466061	281.294593
6.500000	47.827524	78.143661	109.793940	31.292444	202.148052	40.561673	421.623217	94.600039	153.741518	89.164640	619.627026	280.873178
7.000000	47.923659	86.027771	117.145941	33.786108	214.039114	44.363855	378.107537	92.091398	152.034182	82.847799	617.319681	279.292871
7.500000	47.971727	94.093822	124.133381	36.872777	225.930175	47.344765	327.929169	88.045203	148.456907	74.425344	611.446439	275.394782
8.000000	47.971727	101.652162	129.480291	40.111500	236.243851	49.169812	276.085129	82.299606	142.196676	64.545157	600.538990	267.387894
8.500000	48.091897	108.986635	134.098077	43.821585	245.829503	49.986038	227.671006	74.935531	133.334791	54.057581	583.968057	253.270488
9.000000	48.091897	114.623875	137.075334	47.379618	254.201782	50.168691	184.722080	66.398060	122.765569	44.167793	560.475089	232.515793
9.500000	48.188033	119.654960	139.262706	50.826862	260.875337	49.712059	149.695771	57.294121	111.871141	35.516578	530.060086	205.229164
10.000000	48.212067	123.473735	140.781715	53.992127	266.699530	48.951004	122.342931	48.473416	101.627127	28.628023	493.771841	173.517676
10.500000	48.236100	126.262047	141.571599	56.731300	271.310350	48.129066	101.535245	40.591494	92.365223	23.468764	452.449389	140.541943
11.000000	48.356270	128.322973	141.936161	58.800896	274.707796	47.063590	85.838220	33.991580	84.241632	19.678903	408.400074	109.706740
11.500000	48.356270	129.595898	142.239963	60.687882	277.983905	46.089441	74.156712	28.788581	77.133491	16.963174	364.141001	83.623726
12.000000	48.404338	130.080822	141.693120	61.844421	280.046641	45.084849	65.134834	24.699064	70.959562	14.997310	321.769756	63.336937
12.500000	48.524508	130.444515	141.632360	62.909655	281.988038	43.958489	58.412227	21.618273	65.719846	13.538113	282.754648	47.993079
13.000000	48.524508	130.141438	141.085517	63.487924	283.565424	43.106108	53.071234	19.269121	61.170636	12.494381	248.737957	37.161033
13.500000	48.644677	129.595898	140.477913	63.822712	284.657460	42.071075	49.058976	17.476880	57.271312	11.697783	218.931383	29.377303
14.000000	48.692745	129.171590	139.748789	63.974888	285.628159	41.279578	45.932541	16.099791	53.981258	11.119989	193.952635	23.799835
14.500000	48.692745	128.201742	139.080425	63.944453	286.356184	40.457640	43.483500	15.046723	51.178619	10.704384	172.962090	19.936482
15.000000	48.788881	127.413741	138.533582	63.761842	286.113509	39.635701	41.477371	14.196168	48.795979	10.374940	155.330032	17.009300
15.500000	48.764847	126.322662	137.804458	63.640101	286.841533	38.996416	40.096529	13.588629	46.783983	10.162069	140.846556	14.900065
16.000000	48.812915	125.049737	136.832293	63.061831	286.356184	38.357130	38.741740	13.051969	44.934573	9.964402	128.776993	13.402803
16.500000	48.909051	124.019274	136.285450	62.787914	286.720196	37.656961	37.960131	12.687446	43.410334	9.893445	118.632756	12.149588
17.000000	48.909051	122.746349	135.495565	62.209644	286.234846	37.063666	37.126415	12.393802	42.048680	9.852898	110.233977	11.318509
17.500000	49.029220	121.655270	134.705681	61.631374	285.870834	36.485735	36.579289	12.159938	40.890258	9.822488	103.147507	10.619347
18.000000	49.053254	120.503576	134.158838	61.144410	285.264147	36.075099	36.266646	12.002938	39.833452	9.842762	97.163377	10.019123
18.500000	49.029220	119.170036	133.368953	60.535705	285.021473	35.588420	35.954002	11.891518	38.939232	9.913719	92.281586	9.669542
19.000000	49.125356	118.078957	132.822110	59.927000	283.929436	35.101740	35.849788	11.800356	38.085658	9.954266	87.977212	9.286982
19.500000	49.053254	116.866647	132.275267	59.409601	283.686762	34.751940	35.797680	11.800356	37.435316	10.070838	84.512715	9.049531
20.000000	49.197458	115.714953	131.424622	58.709591	282.716063	34.295678	35.745573	11.759840	36.784974	10.146864	81.468158	8.950593
20.500000	49.173424	114.805721	131.060060	58.161756	282.352051	33.930669	35.875841	11.805421	36.236248	10.283709	78.843539	8.752717
21.000000	49.221492	113.593411	130.330936	57.583486	281.381352	33.626494	35.901895	11.835808	35.728168	10.410418	76.743845	8.746121
21.500000	49.245526	112.744795	129.784093	56.913911	280.653327	33.261485	36.110324	11.881389	35.321704	10.552333	74.959104	8.633991
22.000000	49.341661	111.774947	129.419531	56.487818	280.046641	33.033354	36.370860	11.977615	34.935564	10.704384	73.384333	8.627395
22.500000	49.245526	110.683868	128.751167	55.757372	279.197279	32.713970	36.527182	12.048518	34.590069	10.876708	72.124516	8.699950
23.000000	49.365695	109.956483	128.508126	55.331278	278.226580	32.409796	36.839825	12.154874	34.305545	11.008485	71.074669	8.673566
23.500000	49.317627	108.926019	128.022043	54.783444	277.862568	32.212082	37.100362	12.286551	34.102313	11.206151	70.234791	8.732929
24.000000	49.413763	108.016787	127.475200	54.113868	276.649194	31.907908	37.360898	12.392907	33.858434	11.353134	69.394913	8.878038
24.500000	49.413763	107.410632	127.171398	53.748645	276.406520	31.694986	37.777756	12.539778	33.736495	11.545732	68.922482	8.891230
25.000000	49.413763	106.562016	126.685315	53.139940	275.678495	31.482064	38.038292	12.661327	33.573910	11.728193	68.450050	9.069318
25.500000	49.437797	105.895245	126.442274	52.652977	274.707796	31.208307	38.403043	12.803134	33.472294	11.910654	68.135096	9.115489
26.000000	49.461831	105.410322	126.077712	52.318189	274.222447	31.071428	38.845955	12.965199	33.391001	12.093115	67.820142	9.240811
26.500000	49.413763	104.379858	125.591629	51.709484	273.251748	30.888923	39.132544	13.107005	33.289385	12.285713	67.767649	9.451879
27.000000	49.533933	104.016165	125.348588	51.435567	272.887736	30.630375	39.575456	13.279199	33.289385	12.447901	67.505188	9.531029
27.500000	49.461831	103.167549	124.923265	50.979038	272.159712	30.539123	39.914153	13.431135	33.269062	12.660772	67.610172	9.775076
28.000000	49.582001	102.925087	124.680224	50.522509	271.310350	30.326200	40.331011	13.578007	33.248739	12.822959	67.505188	9.913589
28.500000	49.557967	102.197701	124.376422	50.187722	270.946338	30.189322	40.799976	13.750201	33.269062	13.020626	67.610172	10.091678
